ID;NOEUD;VOIE;PK;TYPE
19697;17705;9449;507963;Amont
19698;17706;9450;507895;Aval
19699;17707;9450;507993;Amont
19700;17708;9451;508814;Aval
19701;17709;9451;508986;Amont
19702;17710;9453;508218;Aval
19703;17711;9453;508329;Amont
19704;17712;9454;508004;Aval
19705;17713;9454;508108;Amont
19706;17714;9455;508008;Aval
19707;17715;9455;508103;Amont
19708;17716;9457;508041;Aval
19709;17717;9457;508313;Amont
19710;17718;9471;504466;Aval
19711;17719;9471;504548;Amont
19712;17720;1085;22;Aval
19713;17721;1085;2431;Amont
19714;17722;1086;56;Aval
19715;17723;1086;2447;Amont
19716;17724;7775;1095;Aval
19717;17725;7775;1137;Amont
19718;17726;7776;1095;Aval
19719;17727;7776;1149;Amont
19720;17728;7777;1380;Aval
19721;17729;7777;1422;Amont
19722;17730;7778;2133;Aval
19723;17731;7778;2200;Amont
19724;17732;1087;458;Aval
19725;17733;1087;6056;Amont
19726;17734;7779;5748;Aval
19727;17735;7779;6031;Amont
19728;17736;7780;-95;Aval
19729;17737;7780;458;Amont
19730;17738;7781;403;Aval
19731;17739;7781;458;Amont
19732;17740;1088;561;Aval
19733;17741;1088;47017;Amont
19734;17742;7782;46456;Aval
19735;17743;7782;46840;Amont
19736;17744;7783;24184;Aval
19737;17745;7783;24741;Amont
19738;17746;7784;46208;Aval
19739;17747;7784;46850;Amont
19740;17748;7785;46456;Aval
19741;17749;7785;46950;Amont
19742;17750;7786;5930;Aval
19743;17751;7786;6505;Amont
19744;17752;7787;9780;Aval
19745;17753;7787;10525;Amont
19746;17754;7788;17585;Aval
19747;17755;7788;18365;Amont
19748;17756;7789;24142;Aval
19749;17757;7789;24791;Amont
19750;17758;7790;31051;Aval
19751;17759;7790;31659;Amont
19752;17760;7791;40318;Aval
19753;17761;7791;40958;Amont
19754;17762;7792;46416;Aval
19755;17763;7792;46960;Amont
19756;17764;7793;46329;Aval
19757;17765;7793;46405;Amont
19758;17766;7794;46960;Aval
19759;17767;7794;47017;Amont
19760;17768;1089;-45;Aval
19761;17769;1089;36615;Amont
19762;17770;7795;18867;Aval
19763;17771;7795;19215;Amont
19764;17772;7796;-165;Aval
19765;17773;7796;108;Amont
19766;17774;7797;2594;Aval
19767;17775;7797;2894;Amont
19768;17776;7798;6677;Aval
19769;17777;7798;6968;Amont
19770;17778;7799;11575;Aval
19771;17779;7799;11810;Amont
19772;17780;7800;15562;Aval
19773;17781;7800;15863;Amont
19774;17782;7801;18933;Aval
19775;17783;7801;19239;Amont
19776;17784;7802;22872;Aval
19777;17785;7802;23146;Amont
19778;17786;7803;27213;Aval
19779;17787;7803;27492;Amont
19780;17788;7804;29433;Aval
19781;17789;7804;29634;Amont
19782;17790;7805;34021;Aval
19783;17791;7805;34312;Amont
19784;17792;1090;335;Aval
19785;17793;1090;94295;Amont
19786;17794;7806;39096;Aval
19787;17795;7806;39446;Amont
19788;17796;7807;39020;Aval
19789;17797;7807;39733;Amont
19790;17798;7808;77348;Aval
19791;17799;7808;78018;Amont
19792;17800;7809;77304;Aval
19793;17801;7809;77976;Amont
19794;17802;7810;4106;Aval
19795;17803;7810;4830;Amont
19796;17804;7811;11590;Aval
19797;17805;7811;12355;Amont
19798;17806;7812;16450;Aval
19799;17807;7812;17172;Amont
19800;17808;7813;20506;Aval
19801;17809;7813;21294;Amont
19802;17810;7814;26986;Aval
19803;17811;7814;27708;Amont
19804;17812;7815;33044;Aval
19805;17813;7815;33732;Amont
19806;17814;7816;39063;Aval
19807;17815;7816;39700;Amont
19808;17816;7817;43756;Aval
19809;17817;7817;44460;Amont
19810;17818;7818;49430;Aval
19811;17819;7818;50061;Amont
19812;17820;7819;54734;Aval
19813;17821;7819;55381;Amont
19814;17822;7820;61906;Aval
19815;17823;7820;62521;Amont
19816;17824;7821;70622;Aval
19817;17825;7821;71232;Amont
19818;17826;7822;84545;Aval
19819;17827;7822;85160;Amont
19820;17828;7823;78;Aval
19821;17829;7823;763;Amont
19822;17830;9477;39070;Aval
19823;17831;9477;39627;Amont
19824;17832;1091;31205;Aval
19825;17833;1091;45062;Amont
19826;17834;7824;35693;Aval
19827;17835;7824;36364;Amont
19828;17836;7825;36085;Aval
19829;17837;7825;36133;Amont
19830;17838;1092;24165;Aval
19831;17839;1092;80227;Amont
19832;17840;7826;23182;Aval
19833;17841;7826;23518;Amont
19834;17842;7827;23079;Aval
19835;17843;7827;23760;Amont
19836;17844;7828;51323;Aval
19837;17845;7828;51865;Amont
19838;17846;7829;23205;Aval
19839;17847;7829;23760;Amont
19840;17848;7830;51295;Aval
19841;17849;7830;51888;Amont
19842;17850;7831;79648;Aval
19843;17851;7831;80227;Amont
19844;17852;7832;23205;Aval
19845;17853;7832;23760;Amont
19846;17854;7833;51210;Aval
19847;17855;7833;51865;Amont
19848;17856;7834;79553;Aval
19849;17857;7834;80227;Amont
19850;17858;7835;79650;Aval
19851;17859;7835;80190;Amont
19852;17860;7836;79630;Aval
19853;17861;7836;80212;Amont
19854;17862;7837;9105;Aval
19855;17863;7837;9840;Amont
19856;17864;7838;15355;Aval
19857;17865;7838;16100;Amont
19858;17866;7839;32348;Aval
19859;17867;7839;33110;Amont
19860;17868;7840;36300;Aval
19861;17869;7840;37035;Amont
19862;17870;7841;43113;Aval
19863;17871;7841;43925;Amont
19864;17872;7842;48849;Aval
19865;17873;7842;49562;Amont
19866;17874;7843;51165;Aval
19867;17875;7843;51918;Amont
19868;17876;7844;57006;Aval
19869;17877;7844;57662;Amont
19870;17878;7845;61390;Aval
19871;17879;7845;62148;Amont
19872;17880;7846;66092;Aval
19873;17881;7846;66805;Amont
19874;17882;7847;73476;Aval
19875;17883;7847;74190;Amont
19876;17884;7848;22995;Aval
19877;17885;7848;23079;Amont
19878;17886;7849;23105;Aval
19879;17887;7849;23188;Amont
19880;17888;7850;23423;Aval
19881;17889;7850;23480;Amont
19882;17890;9472;1768;Aval
19883;17891;9472;23205;Amont
19884;17892;1095;100845;Aval
19885;17893;1095;247316;Amont
19886;17894;1096;100845;Aval
19887;17895;1096;247316;Amont
19888;17896;1592;185861;Aval
19889;17897;1592;186883;Amont
19890;17898;1593;198737;Aval
19891;17899;1593;200055;Amont
19892;17900;1594;185527;Aval
19893;17901;1594;186545;Amont
19894;17902;7868;161577;Aval
19895;17903;7868;162630;Amont
19896;17904;7869;137200;Aval
19897;17905;7869;137258;Amont
19898;17906;7870;219930;Aval
19899;17907;7870;220542;Amont
19900;17908;7871;235802;Aval
19901;17909;7871;236252;Amont
19902;17910;7872;100905;Aval
19903;17911;7872;101814;Amont
19904;17912;7873;123324;Aval
19905;17913;7873;123965;Amont
19906;17914;7874;137107;Aval
19907;17915;7874;137925;Amont
19908;17916;7875;207765;Aval
19909;17917;7875;208186;Amont
19910;17918;7876;123361;Aval
19911;17919;7876;123896;Amont
19912;17920;7877;137371;Aval
19913;17921;7877;137822;Amont
19914;17922;7878;235742;Aval
19915;17923;7878;236371;Amont
19916;17924;7879;123256;Aval
19917;17925;7879;123819;Amont
19918;17926;7880;137310;Aval
19919;17927;7880;137787;Amont
19920;17928;7881;235555;Aval
19921;17929;7881;235802;Amont
19922;17930;7882;124100;Aval
19923;17931;7882;125195;Amont
19924;17932;7883;101870;Aval
19925;17933;7883;101952;Amont
19926;17934;7884;102024;Aval
19927;17935;7884;102106;Amont
19928;17936;7885;109947;Aval
19929;17937;7885;110029;Amont
19930;17938;7886;110062;Aval
19931;17939;7886;110144;Amont
19932;17940;7887;123178;Aval
19933;17941;7887;123335;Amont
19934;17942;7888;123354;Aval
19935;17943;7888;123412;Amont
19936;17944;7889;124055;Aval
19937;17945;7889;124203;Amont
19938;17946;7890;124093;Aval
19939;17947;7890;124153;Amont
19940;17948;7891;125054;Aval
19941;17949;7891;125149;Amont
19942;17950;7892;136813;Aval
19943;17951;7892;136907;Amont
19944;17952;7893;137261;Aval
19945;17953;7893;137418;Amont
19946;17954;7894;137834;Aval
19947;17955;7894;137890;Amont
19948;17956;7895;137973;Aval
19949;17957;7895;138034;Amont
19950;17958;7896;143037;Aval
19951;17959;7896;143169;Amont
19952;17960;7897;143199;Aval
19953;17961;7897;143330;Amont
19954;17962;7898;150475;Aval
19955;17963;7898;150557;Amont
19956;17964;7899;150592;Aval
19957;17965;7899;150653;Amont
19958;17966;7900;151772;Aval
19959;17967;7900;151854;Amont
19960;17968;7901;161472;Aval
19961;17969;7901;161554;Amont
19962;17970;7902;162648;Aval
19963;17971;7902;162730;Amont
19964;17972;7903;164041;Aval
19965;17973;7903;164122;Amont
19966;17974;7904;174677;Aval
19967;17975;7904;174759;Amont
19968;17976;7905;174900;Aval
19969;17977;7905;174982;Amont
19970;17978;7906;185608;Aval
19971;17979;7906;185689;Amont
19972;17980;7907;186909;Aval
19973;17981;7907;186992;Amont
19974;17982;7908;198637;Aval
19975;17983;7908;198720;Amont
19976;17984;7909;200075;Aval
19977;17985;7909;200158;Amont
19978;17986;7910;202666;Aval
19979;17987;7910;202730;Amont
19980;17988;7911;204786;Aval
19981;17989;7911;204847;Amont
19982;17990;7912;207658;Aval
19983;17991;7912;207740;Amont
19984;17992;7913;208271;Aval
19985;17993;7913;208338;Amont
19986;17994;7914;208988;Aval
19987;17995;7914;209064;Amont
19988;17996;7915;209365;Aval
19989;17997;7915;209453;Amont
19990;17998;7916;219718;Aval
19991;17999;7916;219800;Amont
19992;18000;7917;220557;Aval
19993;18001;7917;220637;Amont
19994;18002;7918;228536;Aval
19995;18003;7918;228618;Amont
19996;18004;7919;228673;Aval
19997;18005;7919;228757;Amont
19998;18006;7920;234167;Aval
19999;18007;7920;234228;Amont
20000;18008;7921;234622;Aval
20001;18009;7921;234704;Amont
20002;18010;7922;235282;Aval
20003;18011;7922;235345;Amont
20004;18012;7923;235555;Aval
20005;18013;7923;235615;Amont
20006;18014;7924;235774;Aval
20007;18015;7924;235831;Amont
20008;18016;7925;235802;Aval
20009;18017;7925;235860;Amont
20010;18018;7926;236393;Aval
20011;18019;7926;236452;Amont
20012;18020;7927;236719;Aval
20013;18021;7927;236777;Amont
20014;18022;7928;236990;Aval
20015;18023;7928;237051;Amont
20016;18024;7929;240532;Aval
20017;18025;7929;240610;Amont
20018;18026;7930;240657;Aval
20019;18027;7930;240735;Amont
20020;18028;7931;123727;Aval
20021;18029;7931;124030;Amont
20022;18030;7932;122992;Aval
20023;18031;7932;123403;Amont
20024;18032;9400;137196;Aval
20025;18033;9400;137258;Amont
20026;18034;9401;137132;Aval
20027;18035;9401;137580;Amont
20028;18036;9402;137261;Aval
20029;18037;9402;137324;Amont
20030;18038;9407;101500;Aval
20031;18039;9407;101804;Amont
20032;18040;9408;123966;Aval
20033;18041;9408;124099;Amont
20034;18042;1097;0;Aval
20035;18043;1097;2134;Amont
20036;18044;1098;63496;Aval
20037;18045;1098;105884;Amont
20038;18046;7933;72726;Aval
20039;18047;7933;73601;Amont
20040;18048;7934;76768;Aval
20041;18049;7934;77449;Amont
20042;18050;7935;81850;Aval
20043;18051;7935;82698;Amont
20044;18052;7936;87730;Aval
20045;18053;7936;88385;Amont
20046;18054;7937;96053;Aval
20047;18055;7937;96680;Amont
20048;18056;9469;0;Aval
20049;18057;9469;291;Amont
20050;18058;9470;0;Aval
20051;18059;9470;160;Amont
20052;18060;1099;97835;Aval
20053;18061;1099;119670;Amont
20054;18062;7938;100057;Aval
20055;18063;7938;100627;Amont
20056;18064;7939;104941;Aval
20057;18065;7939;105430;Amont
20058;18066;1100;133682;Aval
20059;18067;1100;232968;Amont
20060;18068;1101;244131;Aval
20061;18069;1101;375434;Amont
20062;18070;1102;375989;Aval
20063;18071;1102;408400;Amont
20064;18072;1103;4009;Aval
20065;18073;1103;133770;Amont
20066;18074;1104;232968;Aval
20067;18075;1104;240048;Amont
20068;18076;1105;3834;Aval
20069;18077;1105;133682;Amont
20070;18078;1106;232968;Aval
20071;18079;1106;240048;Amont
20072;18080;1595;4277;Aval
20073;18081;1595;6613;Amont
20074;18082;1596;4183;Aval
20075;18083;1596;6613;Amont
20076;18084;7940;128726;Aval
20077;18085;7940;130266;Amont
20078;18086;7941;130237;Aval
20079;18087;7941;130832;Amont
20080;18088;7942;6613;Aval
20081;18089;7942;12144;Amont
20082;18090;7943;41376;Aval
20083;18091;7943;41899;Amont
20084;18092;7944;63138;Aval
20085;18093;7944;63584;Amont
20086;18094;7945;239431;Aval
20087;18095;7945;240048;Amont
20088;18096;7946;62518;Aval
20089;18097;7946;63681;Amont
20090;18098;7947;130237;Aval
20091;18099;7947;130871;Amont
20092;18100;7948;94154;Aval
20093;18101;7948;95241;Amont
20094;18102;7949;130177;Aval
20095;18103;7949;130843;Amont
20096;18104;7950;255919;Aval
20097;18105;7950;256542;Amont
20098;18106;7951;271136;Aval
20099;18107;7951;271759;Amont
20100;18108;7952;278431;Aval
20101;18109;7952;279006;Amont
20102;18110;7953;290195;Aval
20103;18111;7953;290794;Amont
20104;18112;7954;306564;Aval
20105;18113;7954;307486;Amont
20106;18114;7955;325189;Aval
20107;18115;7955;325906;Amont
20108;18116;7956;339359;Aval
20109;18117;7956;340083;Amont
20110;18118;7957;359341;Aval
20111;18119;7957;360045;Amont
20112;18120;7958;381742;Aval
20113;18121;7958;382460;Amont
20114;18122;7959;137638;Aval
20115;18123;7959;138496;Amont
20116;18124;7960;143289;Aval
20117;18125;7960;144115;Amont
20118;18126;7961;150599;Aval
20119;18127;7961;151337;Amont
20120;18128;7962;172562;Aval
20121;18129;7962;173197;Amont
20122;18130;7963;187374;Aval
20123;18131;7963;187989;Amont
20124;18132;7964;211637;Aval
20125;18133;7964;212224;Amont
20126;18134;7965;130177;Aval
20127;18135;7965;130805;Amont
20128;18136;7966;4494;Aval
20129;18137;7966;4644;Amont
20130;18138;7967;5252;Aval
20131;18139;7967;5313;Amont
20132;18140;7968;5275;Aval
20133;18141;7968;5331;Amont
20134;18142;7969;5361;Aval
20135;18143;7969;5433;Amont
20136;18144;7970;5361;Aval
20137;18145;7970;5434;Amont
20138;18146;7971;5629;Aval
20139;18147;7971;5677;Amont
20140;18148;7972;5651;Aval
20141;18149;7972;5746;Amont
20142;18150;7973;6667;Aval
20143;18151;7973;6832;Amont
20144;18152;7974;6858;Aval
20145;18153;7974;6996;Amont
20146;18154;7975;8956;Aval
20147;18155;7975;9062;Amont
20148;18156;7976;9102;Aval
20149;18157;7976;9172;Amont
20150;18158;7977;9189;Aval
20151;18159;7977;9320;Amont
20152;18160;7978;9296;Aval
20153;18161;7978;9422;Amont
20154;18162;7979;11703;Aval
20155;18163;7979;11827;Amont
20156;18164;7980;11797;Aval
20157;18165;7980;11863;Amont
20158;18166;7981;12001;Aval
20159;18167;7981;12131;Amont
20160;18168;7982;25571;Aval
20161;18169;7982;25701;Amont
20162;18170;7983;26891;Aval
20163;18171;7983;27033;Amont
20164;18172;7984;41282;Aval
20165;18173;7984;41365;Amont
20166;18174;7985;62420;Aval
20167;18175;7985;62500;Amont
20168;18176;7986;62512;Aval
20169;18177;7986;62644;Amont
20170;18178;7987;63813;Aval
20171;18179;7987;63895;Amont
20172;18180;7988;79467;Aval
20173;18181;7988;79527;Amont
20174;18182;7989;79498;Aval
20175;18183;7989;79556;Amont
20176;18184;7990;94007;Aval
20177;18185;7990;94089;Amont
20178;18186;7991;95285;Aval
20179;18187;7991;95416;Amont
20180;18188;7992;105278;Aval
20181;18189;7992;105361;Amont
20182;18190;7993;112550;Aval
20183;18191;7993;112681;Amont
20184;18192;7994;112701;Aval
20185;18193;7994;112833;Amont
20186;18194;7995;118090;Aval
20187;18195;7995;118221;Amont
20188;18196;7996;118251;Aval
20189;18197;7996;118382;Amont
20190;18198;7997;126791;Aval
20191;18199;7997;126850;Amont
20192;18200;7998;126990;Aval
20193;18201;7998;127119;Amont
20194;18202;7999;129578;Aval
20195;18203;7999;129636;Amont
20196;18204;8000;129674;Aval
20197;18205;8000;129755;Amont
20198;18206;8001;129768;Aval
20199;18207;8001;129833;Amont
20200;18208;8002;129768;Aval
20201;18209;8002;129833;Amont
20202;18210;8003;130040;Aval
20203;18211;8003;130124;Amont
20204;18212;8004;130135;Aval
20205;18213;8004;130219;Amont
20206;18214;8005;130803;Aval
20207;18215;8005;130871;Amont
20208;18216;8006;130939;Aval
20209;18217;8006;130996;Amont
20210;18218;8007;131011;Aval
20211;18219;8007;131069;Amont
20212;18220;8008;233702;Aval
20213;18221;8008;233787;Amont
20214;18222;8009;236038;Aval
20215;18223;8009;236167;Amont
20216;18224;8010;239175;Aval
20217;18225;8010;239256;Amont
20218;18226;8011;239304;Aval
20219;18227;8011;239387;Amont
20220;18228;8012;306605;Aval
20221;18229;8012;306720;Amont
20222;18230;8013;307285;Aval
20223;18231;8013;307344;Amont
20224;18232;9106;307026;Aval
20225;18233;9106;307125;Amont
20226;18234;9155;374806;Aval
20227;18235;9155;375434;Amont
20228;18236;9348;5436;Aval
20229;18237;9348;5494;Amont
20230;18238;9349;5437;Aval
20231;18239;9349;5495;Amont
20232;18240;9461;9066;Aval
20233;18241;9461;9105;Amont
20234;18242;9466;41992;Aval
20235;18243;9466;42127;Amont
20236;18244;1107;0;Aval
20237;18245;1107;637;Amont
20238;18246;1108;1220;Aval
20239;18247;1108;3861;Amont
20240;18248;1109;1220;Aval
20241;18249;1109;3996;Amont
20242;18250;1110;-207;Aval
20243;18251;1110;22000;Amont
20244;18257;1111;20318;Aval
20245;18253;1111;79134;Amont
20246;18254;1112;1179;Aval
20247;18255;1112;20259;Amont
20248;18256;1113;1215;Aval
20249;18257;1113;20318;Amont
20250;18258;8014;47265;Aval
20251;18259;8014;48085;Amont
20252;18260;8015;26225;Aval
20253;18261;8015;27120;Amont
20254;18262;8016;35897;Aval
20255;18263;8016;36851;Amont
20256;18264;8017;47221;Aval
20257;18265;8017;48185;Amont
20258;18266;8018;57727;Aval
20259;18267;8018;58640;Amont
20260;18268;8019;66411;Aval
20261;18269;8019;67306;Amont
20262;18270;8020;71475;Aval
20263;18271;8020;72385;Amont
20264;18272;8021;79134;Aval
20265;18273;8021;80036;Amont
20266;18274;9337;1736;Aval
20267;18275;9337;1865;Amont
20268;18276;9338;1866;Aval
20269;18277;9338;1996;Amont
20270;18278;9340;9096;Aval
20271;18279;9340;9317;Amont
20272;18280;9341;9470;Aval
20273;18281;9341;9693;Amont
20274;18282;9342;10061;Aval
20275;18283;9342;10141;Amont
20276;18284;9459;79134;Aval
20277;18285;9459;80036;Amont
20278;18286;9478;19252;Aval
20279;18287;9478;19305;Amont
20280;18288;1114;6852;Aval
20281;18289;1114;50034;Amont
20282;18290;1115;6852;Aval
20283;18291;1115;50005;Amont
20284;18292;8022;10704;Aval
20285;18293;8022;10761;Amont
20286;18294;8023;11096;Aval
20287;18295;8023;11152;Amont
20288;18296;8024;16338;Aval
20289;18297;8024;16383;Amont
20290;18298;8025;25899;Aval
20291;18299;8025;25957;Amont
20292;18300;8026;41020;Aval
20293;18301;8026;41081;Amont
20294;18302;8027;49381;Aval
20295;18303;8027;49462;Amont
20296;18304;1116;49463;Aval
20297;18305;1116;50315;Amont
20298;18306;1117;133770;Aval
20299;18307;1117;141998;Amont
20300;18308;1118;133682;Aval
20301;18309;1118;141998;Amont
20302;18310;8028;133770;Aval
20303;18311;8028;133900;Amont
20304;18312;9462;141552;Aval
20305;18313;9462;141668;Amont
20306;18314;9463;141674;Aval
20307;18315;9463;141980;Amont
20308;18316;9464;141789;Aval
20309;18317;9464;142150;Amont
20310;18318;9465;141722;Aval
20311;18319;9465;141871;Amont
20312;18320;1119;321;Aval
20313;18321;1119;108608;Amont
20314;18322;1120;108608;Aval
20315;18323;1120;109410;Amont
20316;18324;1121;108608;Aval
20317;18325;1121;109452;Amont
20318;18326;8029;96863;Aval
20319;18327;8029;97628;Amont
20320;18328;8030;16494;Aval
20321;18329;8030;17275;Amont
20322;18330;8031;32389;Aval
20323;18331;8031;33157;Amont
20324;18332;8032;53403;Aval
20325;18333;8032;54179;Amont
20326;18334;8033;73164;Aval
