ID;NOM;TYPE;FREQUENCE;COMPENSATION;POINTS;PAS_REEL;ICC_MIN;N_FUITE_LONG_ARR;CALCUL_CONFORME;I_FUITE_MAX;DIAPHONIE_MAX
2378;z1233D;TVM430;1700;P_VARIABLE;15;58.07;800;320;1;160;320
2379;z1252A;TVM430;2600;P_VARIABLE;15;78;800;320;1;160;320
2380;z7203C;TVM430;1700;P_VARIABLE;27;60;800;320;1;160;320
2381;z7232A;TVM430;2600;P_VARIABLE;3;72;800;320;1;160;320
2382;z7329C;TVM430;1700;P_VARIABLE;21;61;800;320;1;160;320
2383;z7410A;TVM430;2000;P_VARIABLE;8;60;800;320;1;160;320
2384;z7423C;TVM430;1700;P_VARIABLE;13;61.91;800;320;1;160;320
2385;z7432A;TVM430;2000;P_VARIABLE;20;60;800;320;1;160;320
2386;z7632B;TVM430;2000;P_VARIABLE;5;53.75;800;320;1;160;320
2387;z7645B;TVM430;1700;P_VARIABLE;14;60;800;320;1;160;320
2388;z7752A;TVM430;2000;P_VARIABLE;5;61.5;800;320;1;160;320
2389;z4439B;TVM430;2300;P_VARIABLE;11;76.1;800;320;1;160;320
2390;z4503D;TVM430;2300;P_VARIABLE;8;82.57;800;320;1;160;320
2391;z4536;TVM430;2600;P_VARIABLE;18;80;800;320;1;160;320
2392;z4564A;TVM430;2600;P_VARIABLE;7;82.83;800;320;1;160;320
2393;z4703D;TVM430;2300;P_VARIABLE;6;78.8;800;320;1;160;320
