ID;JOINT;CIRCUIT;PRINCIPAL;DB;EMETTEUR;DEMI_PAS
12717;6493;7847;True;True;True;30
12718;6492;7847;True;True;True;30
12719;6494;7848;True;True;True;40
12720;6493;7848;True;True;True;40
12721;6495;7849;True;False;True;30
12722;6494;7849;True;True;True;30
12723;6496;7850;True;True;True;40
12724;6495;7850;True;False;True;40
12725;6497;7851;True;True;True;30
12726;6496;7851;True;True;True;30
12727;6498;7852;True;True;True;40
12728;6497;7852;True;True;True;40
12729;6499;7853;True;True;True;30
12730;6498;7853;True;True;True;30
12731;6471;7854;True;True;True;40
12732;6499;7854;True;True;True;40
12733;6489;7855;True;True;True;40
12734;6500;7855;True;True;True;40
12735;6500;7856;True;True;True;30
12736;6501;7856;True;True;True;30
12737;6501;7857;True;True;True;40
12738;6502;7857;True;True;True;40
12739;6502;7858;True;True;True;30
12740;6503;7858;True;False;True;30
12743;6504;7860;True;False;True;30
12744;6505;7860;True;False;True;30
12745;6505;7861;True;False;True;40
12746;6506;7861;True;False;True;40
12747;6506;7862;True;False;True;30
12748;6507;7862;True;False;True;30
12749;6507;7863;True;False;True;40
12750;6508;7863;True;False;True;40
12751;6508;7864;True;False;True;30
12752;6509;7864;True;True;True;30
12753;6509;7865;True;True;True;40
12754;6510;7865;True;True;True;40
12755;6510;7866;True;True;True;30
12756;6511;7866;True;True;True;30
12757;6513;7867;True;True;True;30
12758;6512;7867;True;True;True;30
12759;6514;7868;True;False;True;40
12760;6513;7868;True;True;True;40
12761;6515;7869;True;False;True;30
12762;6514;7869;True;False;True;30
12763;6516;7870;True;False;True;40
12764;6515;7870;True;False;True;40
12765;6517;7871;True;False;True;30
12766;6516;7871;True;False;True;30
12767;6518;7872;True;False;True;40
12768;6517;7872;True;False;True;40
12769;6519;7873;True;False;True;30
12770;6518;7873;True;False;True;30
12771;6520;7874;True;False;True;40
12772;6519;7874;True;False;True;40
12773;6521;7875;True;True;True;30
12774;6520;7875;True;False;True;30
12775;6522;7876;True;True;True;40
12776;6521;7876;True;True;True;40
12777;6523;7877;True;True;True;30
12778;6522;7877;True;True;True;30
12779;6490;7878;True;True;True;40
12780;6523;7878;True;True;True;40
12785;6525;7880;True;True;True;40
12786;6526;7880;True;True;True;40
12787;6529;7881;True;False;True;0
12788;6528;7881;True;False;True;30.5
12789;6511;7882;True;True;True;40
12790;6530;7882;True;True;True;40
12791;6530;7883;True;True;True;30
12792;6531;7883;True;True;True;30
12793;6531;7884;True;True;True;40
12794;6532;7884;True;True;True;40
12795;6532;7885;True;True;True;30
12796;6533;7885;True;True;True;30
12797;6533;7886;True;True;True;40
12798;6534;7886;True;False;True;40
12799;6534;7887;True;False;True;30
12800;6535;7887;True;True;True;30
12801;6535;7888;True;True;True;40
12802;6536;7888;True;True;True;40
12803;6536;7889;True;True;True;30
12804;6537;7889;True;True;True;30
12805;6537;7890;True;True;True;40
12806;6538;7890;True;True;True;40
12807;6538;7891;True;True;True;30
12808;6539;7891;True;True;True;30
12809;6541;7892;True;True;True;30
12810;6540;7892;True;True;True;30
12811;6542;7893;True;True;True;40
12812;6541;7893;True;True;True;40
12813;6543;7894;True;True;True;30
12814;6542;7894;True;True;True;30
12815;6544;7895;True;True;True;40
12816;6543;7895;True;True;True;40
12817;6545;7896;True;True;True;30
12818;6544;7896;True;True;True;30
12819;6546;7897;True;True;True;40
12820;6545;7897;True;True;True;40
12821;6547;7898;True;True;True;30
12822;6546;7898;True;True;True;30
12823;6548;7899;True;True;True;40
12824;6547;7899;True;True;True;40
12825;6549;7900;True;False;True;30
12826;6548;7900;True;True;True;30
12827;6512;7901;True;True;True;40
12828;6549;7901;True;False;True;40
12829;6539;7902;True;True;True;40
12830;6550;7902;True;True;True;40
12831;6550;7903;True;True;True;30
12832;6551;7903;True;True;True;30
12833;6540;7904;True;True;True;40
12834;6552;7904;True;False;True;40
12835;6552;7905;True;False;True;30
12836;6553;7905;True;False;True;30
12837;6554;7906;True;False;True;30
12838;6555;7906;True;False;True;30
12839;6555;7907;True;False;True;40
12840;6556;7907;True;False;True;40
12841;6556;7908;True;False;True;30
12842;6557;7908;True;False;True;30
12843;6557;7909;True;False;True;40
12844;6558;7909;True;True;True;40
12845;6558;7910;True;True;True;30
12846;6559;7910;True;True;True;30
12847;6559;7911;True;True;True;40
12848;6560;7911;True;True;True;40
12849;6560;7912;True;True;True;30
12850;6561;7912;True;True;True;30
12851;6562;7913;True;True;True;40
12852;6564;7913;True;False;True;40
12853;6564;7914;True;False;True;30
12854;6563;7914;True;False;True;30
12855;6563;7915;True;False;True;40
12856;6565;7915;True;False;True;40
12857;6565;7916;True;False;True;30
12858;6566;7916;True;False;True;30
12859;6566;7917;True;False;True;40
12860;6568;7917;True;True;True;40
12861;6568;7918;True;True;True;30
12862;6567;7918;True;True;True;30
12863;6569;7919;True;False;True;30
12864;6570;7919;True;True;True;30
12865;6570;7920;True;True;True;40
12866;6571;7920;True;True;True;40
12867;6571;7921;True;True;True;30
12868;6572;7921;True;False;True;30
12869;6561;7922;True;True;True;40
12870;6573;7922;True;True;True;40
12871;6573;7923;True;True;True;30
12872;6574;7923;True;False;True;30
12873;6574;7924;True;False;True;40
12874;6575;7924;True;False;True;40
12875;6575;7925;True;False;True;30
12876;6576;7925;True;False;True;30
12877;6576;7926;True;False;True;40
12878;6577;7926;True;True;True;40
12879;6577;7927;True;True;True;30
12880;6578;7927;True;True;True;30
12881;6580;7928;True;True;True;40
12882;6579;7928;True;True;True;40
12883;6581;7929;True;True;True;30
12884;6580;7929;True;True;True;30
12885;6582;7930;True;False;True;40
12886;6581;7930;True;True;True;40
12887;6583;7931;True;False;True;30
12888;6582;7931;True;False;True;30
12889;6584;7932;True;False;True;40
12890;6583;7932;True;False;True;40
12891;6585;7933;True;False;True;30
12892;6584;7933;True;False;True;30
12893;6586;7934;True;False;True;40
12894;6585;7934;True;False;True;40
12895;6587;7935;True;True;True;30
12896;6586;7935;True;False;True;30
12897;6567;7936;True;True;True;40
12898;6587;7936;True;True;True;40
12899;6588;7937;True;False;True;30
12900;6589;7937;True;False;True;30
12901;6589;7938;True;False;True;40
12902;6590;7938;True;True;True;40
12903;6590;7939;True;True;True;30
12904;6591;7939;True;True;True;30
12905;6591;7940;True;True;True;40
12906;6592;7940;True;True;True;40
12907;6592;7941;True;True;True;30
12908;6593;7941;True;True;True;30
12909;6593;7942;True;True;True;40
12910;6594;7942;True;True;True;40
12911;6578;7943;True;True;True;40
12912;6595;7943;True;False;True;40
12913;6595;7944;True;False;True;30
12914;6596;7944;True;True;True;30
12915;6596;7945;True;True;True;40
12916;6597;7945;True;True;True;40
12917;6597;7946;True;True;True;30
12918;6598;7946;True;False;True;30
12919;6598;7947;True;False;True;40
12920;6599;7947;True;False;True;40
12921;6599;7948;True;False;True;30
12922;6600;7948;True;True;True;30
12923;6600;7949;True;True;True;40
12924;6601;7949;True;True;True;40
12925;6601;7950;True;True;True;30
12926;6602;7950;True;True;True;30
12927;6602;7951;True;True;True;40
12928;6603;7951;True;True;True;40
12929;6603;7952;True;True;True;30
12930;6604;7952;True;True;True;30
12931;6606;7953;True;True;True;40
12932;6605;7953;True;True;True;40
12933;6607;7954;True;True;True;30
12934;6606;7954;True;True;True;30
12935;6608;7955;True;True;True;40
12936;6607;7955;True;True;True;40
12937;6609;7956;True;True;True;30
12938;6608;7956;True;True;True;30
12939;6610;7957;True;True;True;40
12940;6609;7957;True;True;True;40
12941;6611;7958;True;True;True;30
12942;6610;7958;True;True;True;30
12943;6612;7959;True;True;True;40
12944;6611;7959;True;True;True;40
12945;6579;7960;True;True;True;30
12946;6612;7960;True;True;True;30
12947;6604;7961;True;True;True;40
12948;6613;7961;True;True;True;40
12949;6613;7962;True;True;True;30
12950;6614;7962;True;False;True;30
12951;6614;7963;True;False;True;40
12952;6615;7963;True;False;True;40
12953;6615;7964;True;False;True;30
12954;6616;7964;True;False;True;30
12955;6616;7965;True;False;True;40
12956;6617;7965;True;False;True;40
12957;6617;7966;True;False;True;30
12958;6618;7966;True;False;True;30
12959;6618;7967;True;False;True;40
12960;6619;7967;True;False;True;40
12961;6619;7968;True;False;True;30
12962;6620;7968;True;False;True;30
12963;6620;7969;True;False;True;40
12964;6621;7969;True;False;True;40
12965;6621;7970;True;False;True;30
12966;6622;7970;True;False;True;30
12967;6622;7971;True;False;True;40
12968;6623;7971;True;True;True;40
12969;6623;7972;True;True;True;30
12970;6624;7972;True;True;True;30
12971;6626;7973;True;False;True;86.6666666666667
12972;6625;7973;True;False;True;86.6666666666667
12973;6627;7974;True;False;True;30
12974;6626;7974;True;False;True;30
12975;6628;7975;True;False;True;40
12976;6627;7975;True;False;True;40
12977;6629;7976;True;False;True;30
12978;6628;7976;True;False;True;30
12979;6630;7977;True;False;True;40
12980;6629;7977;True;False;True;40
12981;6631;7978;True;False;True;30
12982;6630;7978;True;False;True;30
12983;6632;7979;True;False;True;40
12984;6631;7979;True;False;True;40
12985;6633;7980;True;False;True;30
12986;6632;7980;True;False;True;30
12987;6634;7981;True;False;True;40
12988;6633;7981;True;False;True;40
12989;6635;7982;True;False;True;30
12990;6634;7982;True;False;True;30
12991;6636;7983;True;True;True;40
12992;6635;7983;True;False;True;40
12993;6637;7984;True;True;True;30
12994;6636;7984;True;True;True;30
12995;6638;7985;True;True;True;40
12996;6637;7985;True;True;True;40
12997;6605;7986;True;True;True;30
12998;6638;7986;True;True;True;30
12999;6640;7987;True;True;True;40
13000;6639;7987;True;True;True;40
13001;6641;7988;True;False;True;30
13002;6640;7988;True;True;True;30
13003;6645;7989;True;False;True;85.3333333333333
13004;6644;7989;True;False;True;85.3333333333333
13005;6624;7990;True;True;True;40
13006;6646;7990;True;True;True;40
13007;6646;7991;True;True;True;30
13008;6647;7991;True;False;True;30
13009;6647;7992;True;False;True;40
13010;6648;7992;True;False;True;40
13011;6648;7993;True;False;True;30
13012;6649;7993;True;True;True;30
13013;6649;7994;True;True;True;40
13014;6650;7994;True;False;True;40
13015;6650;7995;True;False;True;30
13016;6651;7995;True;False;True;30
13017;6651;7996;True;False;True;40
13018;6652;7996;True;False;True;40
13019;6652;7997;True;False;True;30
13020;6653;7997;True;False;True;30
13021;6655;7998;True;True;True;40
13022;6654;7998;True;True;True;40
13023;6656;7999;True;True;True;30
13024;6655;7999;True;True;True;30
13025;6657;8000;True;True;True;40
13026;6656;8000;True;True;True;40
13027;6658;8001;True;True;True;30
13028;6657;8001;True;True;True;30
13029;6659;8002;True;True;True;40
13030;6658;8002;True;True;True;40
13031;6625;8003;True;False;True;30
13032;6659;8003;True;True;True;30
13033;6653;8004;True;False;True;40
13034;6660;8004;True;False;True;40
13035;6660;8005;True;False;True;30
13036;6661;8005;True;False;True;30
13037;6661;8006;True;False;True;40
13038;6662;8006;True;False;True;40
13039;6662;8007;True;False;True;30
13040;6663;8007;True;False;True;30
13041;6663;8008;True;False;True;40
13042;6664;8008;True;True;True;40
13043;6664;8009;True;True;True;30
13044;6665;8009;True;True;True;30
13045;6667;8010;True;True;True;40
13046;6666;8010;True;True;True;40
13047;6668;8011;True;True;True;30
13048;6667;8011;True;True;True;30
13049;6669;8012;True;True;True;40
13050;6668;8012;True;True;True;40
13051;6670;8013;True;False;True;30
13052;6669;8013;True;True;True;30
13053;6671;8014;True;False;True;40
13054;6670;8014;True;False;True;40
13055;6672;8015;True;False;True;30
13056;6671;8015;True;False;True;30
13057;6673;8016;True;True;True;40
13058;6672;8016;True;False;True;40
13059;6654;8017;True;True;True;30
13060;6673;8017;True;True;True;30
13061;6674;8018;True;False;True;40
13062;6675;8018;True;True;True;40
13063;6675;8019;True;True;True;30
13064;6676;8019;True;True;True;30
13065;6676;8020;True;True;True;40
13066;6677;8020;True;True;True;40
13067;6677;8021;True;True;True;30
13068;6678;8021;True;True;True;30
13069;6678;8022;True;True;True;40
13070;6679;8022;True;True;True;40
13071;6679;8023;True;True;True;30
13072;6680;8023;True;True;True;30
13073;6680;8024;True;True;True;40
13074;6681;8024;True;True;True;40
13075;6683;8025;True;True;True;40
13076;6682;8025;True;True;True;40
13077;6684;8026;True;True;True;30
13078;6683;8026;True;True;True;30
13079;6685;8027;True;True;True;40
13080;6684;8027;True;True;True;40
13081;6686;8028;True;True;True;30
13082;6685;8028;True;True;True;30
13083;6687;8029;True;True;True;40
13084;6686;8029;True;True;True;40
13085;6688;8030;True;False;True;30
13086;6687;8030;True;True;True;30
13087;6665;8031;True;True;True;40
13088;6689;8031;True;True;True;40
13089;6689;8032;True;True;True;30
13090;6690;8032;True;True;True;30
13091;6690;8033;True;True;True;40
13092;6691;8033;True;True;True;40
13093;6691;8034;True;True;True;30
13094;6692;8034;True;True;True;30
13095;6692;8035;True;True;True;40
13096;6693;8035;True;True;True;40
13097;6693;8036;True;True;True;30
13098;6694;8036;True;False;True;30
13099;6696;8037;True;True;True;30
13100;6695;8037;True;True;True;30
13101;6697;8038;True;True;True;40
13102;6696;8038;True;True;True;40
13103;6698;8039;True;True;True;30
13104;6697;8039;True;True;True;30
13105;6699;8040;True;True;True;40
13106;6698;8040;True;True;True;40
13107;6666;8041;True;True;True;30
13108;6699;8041;True;True;True;30
13109;6694;8042;True;False;True;40
13110;6700;8042;True;True;True;40
13111;6700;8043;True;True;True;30
13112;6701;8043;True;True;True;30
13113;6701;8044;True;True;True;40
13114;6702;8044;True;False;True;40
13115;6702;8045;True;False;True;30
13116;6703;8045;True;False;True;30
13117;6703;8046;True;False;True;76.6666666666667
13118;6704;8046;True;False;True;76.6666666666667
13119;6704;8047;True;False;True;30
13120;6705;8047;True;False;True;30
13121;6705;8048;True;False;True;40
13122;6706;8048;True;True;True;40
13123;6706;8049;True;True;True;30
13124;6707;8049;True;True;True;30
13125;6707;8050;True;True;True;40
13126;6708;8050;True;True;True;40
13127;6708;8051;True;True;True;30
13128;6709;8051;True;True;True;30
13129;6711;8052;True;True;True;40
13130;6710;8052;True;False;True;40
13131;6712;8053;True;True;True;30
13132;6711;8053;True;True;True;30
13133;6713;8054;True;True;True;40
13134;6712;8054;True;True;True;40
13135;6714;8055;True;True;True;30
13136;6713;8055;True;True;True;30
13137;6715;8056;True;False;True;40
13138;6714;8056;True;True;True;40
13139;6716;8057;True;False;True;30
13140;6715;8057;True;False;True;30
13141;6717;8058;True;False;True;40
13142;6716;8058;True;False;True;40
13143;6718;8059;True;False;True;30
13144;6717;8059;True;False;True;30
13145;6719;8060;True;False;True;40
13146;6718;8060;True;False;True;40
13147;6720;8061;True;False;True;30
13148;6719;8061;True;False;True;30
13149;6695;8062;True;True;True;40
13150;6720;8062;True;False;True;40
13151;6709;8063;True;True;True;40
13152;6721;8063;True;False;True;40
13153;6721;8064;True;False;True;30
13154;6722;8064;True;False;True;30
13155;6722;8065;True;False;True;40
13156;6723;8065;True;True;True;40
13157;6723;8066;True;True;True;30
13158;6724;8066;True;True;True;30
13159;6724;8067;True;True;True;40
13160;6725;8067;True;True;True;40
13161;6725;8068;True;True;True;30
13162;6726;8068;True;True;True;30
13163;6710;8069;True;False;True;30
13164;6727;8069;True;True;True;30
13165;6727;8070;True;True;True;40
13166;6728;8070;True;False;True;40
13167;6728;8071;True;False;True;30
13168;6729;8071;True;False;True;30
13169;6729;8072;True;False;True;40
